AccountID,TransactionAmount,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,amount_to_balance_ratio,avg_txn_amount_account,txn_amount_account,mean,std,amount_zscore,diff_btwn_txn_times,avg_time_btwn_txns,amount_to_user_avg,unique_merchant_user,TransactionHour,TransactionDayOfTheWeek,is_night,unique_devices_per_account,unique_ips_per_account,unique_accounts_per_devices,merchant_avg_amount,merchant_amount_deviation,avg_loginAttempts,loginAttemps_excess,TransactionAmount_log
AC00328,139.72,Debit,Memphis,D000516,219.98.242.240,M033,Branch,49,Engineer,201,1,5058.83,0.0276190344407699,150.746,5,150.746,148.40478489590558,-0.07429679580570055,657,558.0,0.9268570973690844,5,17,0,0,5,5,4,324.457037037037,-184.73703703703703,1.0,0.0,4.946772100429302
AC00356,499.99,Debit,San Jose,D000100,9.230.41.239,M046,Branch,31,Engineer,296,1,8885.0,0.056273494653911085,322.90875,8,322.90875,295.42328592993965,0.599415342099997,459,545.125,1.5483940896615531,7,16,2,0,8,8,4,297.62807692307695,202.36192307692306,1.0,0.0,6.21658614080582
AC00312,10.07,Debit,Albuquerque,D000494,23.92.205.75,M029,Online,24,Student,49,1,530.81,0.018971006574857296,489.73,4,489.73,709.1478788893987,-0.6763892472627836,656,526.5,0.020562350683029425,4,16,1,0,4,4,5,271.2928,-261.2228,1.0,0.0,2.4042387467205457
AC00242,120.62,Debit,Raleigh,D000024,134.222.122.238,M087,ATM,23,Student,85,1,9379.53,0.012859919420269459,145.5211111111111,9,145.5211111111111,141.20693267722768,-0.176344819896558,615,506.22222222222223,0.8288831708266842,9,16,0,0,9,9,4,227.97639999999998,-107.35639999999998,1.0,0.0,4.800901429691963
AC00123,578.49,Debit,Nashville,D000463,194.88.79.54,M032,Branch,59,Retired,180,1,6475.13,0.08934029123739601,229.76500000000001,4,229.76500000000001,235.24914289606525,1.4823645931584508,384,477.25,2.517746393053772,4,17,0,0,4,4,3,388.02500000000003,190.46499999999997,1.0,0.0,6.362148406375523
AC00071,119.3,Debit,Mesa,D000597,90.111.245.138,M058,Branch,34,Engineer,22,5,319.04,0.37393430290872615,506.265,8,506.265,509.07092489301385,-0.7601396604634696,433,501.25,0.23564733884428116,8,16,0,0,8,8,3,348.9725925925926,-229.6725925925926,2.0,3.0,4.789988622980633
AC00370,280.92,Debit,Phoenix,D000320,120.170.93.69,M048,Online,41,Doctor,168,1,5298.85,0.05301527689970465,344.40999999999997,7,344.40999999999997,256.5685683529193,-0.24745821519597508,307,477.7142857142857,0.8156557591242997,7,18,0,0,7,7,6,421.338076923077,-140.41807692307697,1.0,0.0,5.641623342747815
AC00330,42.42,Debit,Sacramento,D000068,61.95.76.233,M042,Online,21,Student,102,1,490.57,0.08647084004321504,216.66750000000002,4,216.66750000000002,153.93684578965062,-1.1319414731811719,521,555.25,0.19578386236976011,4,17,3,0,4,4,2,304.1444827586207,-261.7244827586207,1.0,0.0,3.7709201644501458
AC00218,77.03,Debit,Fresno,D000681,121.67.144.20,M030,ATM,67,Doctor,259,1,11310.27,0.006810624326386549,260.46285714285716,7,260.46285714285716,171.7989760072593,-1.067717988814475,503,519.8571428571429,0.2957427436870626,7,16,0,0,7,7,3,317.32115384615383,-240.29115384615383,1.2857142857142858,-0.2857142857142858,4.35709336812867
AC00437,22.59,Debit,Seattle,D000048,113.115.81.178,M060,ATM,62,Retired,45,1,3988.75,0.005663428392353494,230.5425,4,230.5425,252.36446122952154,-0.8240165789860183,587,483.5,0.09798627151176031,4,16,0,0,4,4,2,333.30766666666665,-310.7176666666667,1.0,0.0,3.1608228934195837
AC00287,568.76,Debit,Baltimore,D000221,63.191.171.41,M097,ATM,51,Retired,155,1,7484.32,0.07599354383564573,320.885,2,320.885,350.54818677323095,0.7071067811865475,391,386.5,1.7724730043473518,2,16,0,0,2,2,6,300.9611538461538,267.79884615384617,1.0,0.0,6.345215219529468
AC00418,25.94,Credit,San Jose,D000232,42.219.228.159,M003,Online,58,Retired,211,5,4815.11,0.005387208184236706,286.33666666666664,6,286.33666666666664,384.0586309232832,-0.6780127972665757,384,437.6666666666667,0.09059265899116425,6,18,0,0,6,6,7,214.01692307692306,-188.07692307692307,2.1666666666666665,2.8333333333333335,3.293612170982218
AC00465,105.94,Debit,Oklahoma City,D000532,160.212.125.105,M074,Branch,51,Engineer,207,1,5963.1,0.017765927118445102,187.83125,8,187.83125,232.20417188558744,-0.3526691589346198,454,498.25,0.5640169034705353,8,16,0,0,8,8,4,330.61925925925925,-224.67925925925925,1.75,-0.75,4.672267929520586
AC00011,733.29,Debit,Virginia Beach,D000618,16.51.235.240,M032,ATM,52,Doctor,94,5,10427.0,0.07032607653208017,348.3228571428572,7,348.3228571428572,305.3973512062761,1.2605451269848194,599,470.85714285714283,2.1052020703288408,6,18,2,0,7,7,5,388.02500000000003,345.26499999999993,1.5714285714285714,3.428571428571429,6.59890404595274
AC00432,350.15,Credit,Fresno,D000234,11.167.243.171,M052,ATM,21,Student,195,1,296.47,1.1810638513171652,239.13714285714286,7,239.13714285714286,187.2024403076596,0.5930096688932687,342,508.57142857142856,1.4642225620683886,7,16,0,0,7,7,2,295.00925925925924,55.14074074074074,1.2857142857142858,-0.2857142857142858,5.861213482605029
AC00240,1151.18,Debit,Kansas City,D000208,72.192.101.196,M055,ATM,65,Doctor,105,1,1100.06,1.0464701925349527,750.6600000000001,2,750.6600000000001,566.420816001672,0.7071067811865475,436,513.0,1.5335571363866463,2,17,4,0,2,2,3,305.23,845.95,1.0,0.0,7.049411079050077
AC00497,183.67,Debit,San Diego,D000187,77.7.223.184,M085,Online,19,Student,238,1,910.26,0.20177751411684572,197.86833333333334,6,197.86833333333334,107.79549386067428,-0.13171546253765212,496,509.1666666666667,0.9282435289460162,6,16,0,0,6,6,6,326.4096,-142.73960000000002,1.0,0.0,5.218570448457781
AC00026,278.27,Debit,Tucson,D000141,87.234.36.48,M027,Branch,29,Doctor,123,1,6684.34,0.041630138502829,158.685,6,158.685,119.17656292241355,1.003427159397543,573,527.6666666666666,1.7535998991713142,5,16,0,0,6,6,5,255.55578947368423,22.714210526315753,1.0,0.0,5.632179055796509
AC00277,470.3,Debit,Austin,D000695,41.110.46.150,M091,ATM,40,Doctor,88,1,8524.09,0.055173044864613115,441.77,3,441.77,309.801831660176,0.09209112756729859,418,539.3333333333334,1.06458111687077,3,18,1,0,3,3,2,287.6629032258064,182.6370967741936,1.0,0.0,6.155494833929685
AC00116,261.69,Debit,Philadelphia,D000117,197.52.3.107,M042,ATM,53,Retired,84,1,5126.65,0.05104502940516712,196.705,6,196.705,172.36425647447908,0.3770213229192441,342,465.0,1.330367809664218,6,17,0,0,6,6,3,304.1444827586207,-42.45448275862071,1.0,0.0,5.570974629731707
AC00367,365.04,Debit,Virginia Beach,D000232,86.220.59.252,M003,Branch,22,Student,94,1,873.89,0.4177184771538752,233.61428571428573,7,233.61428571428573,179.75422626993995,0.731141164315937,608,480.57142857142856,1.5625756741882224,7,16,0,0,7,7,7,214.01692307692306,151.02307692307696,1.0,0.0,5.902742617047178
AC00030,211.1,Debit,Miami,D000653,19.228.76.177,M070,Branch,57,Retired,136,1,7059.77,0.029901823997099054,329.96666666666664,9,329.96666666666664,133.2458016224151,-0.8920856433698732,416,478.77777777777777,0.6397615920800082,9,16,3,0,9,9,3,261.320625,-50.22062500000001,1.2222222222222223,-0.22222222222222232,5.357057861570636
AC00111,21.49,Debit,Denver,D000108,60.43.160.195,M050,ATM,58,Doctor,240,1,11991.24,0.0017921415966989235,438.81857142857143,7,438.81857142857143,538.9276154373167,-0.7743685041820081,549,513.0,0.048972403173456,7,16,3,0,6,7,4,353.62791666666664,-332.1379166666666,1.0,0.0,3.1130707659712242
AC00220,63.58,Debit,Columbus,D000081,163.129.70.210,M093,ATM,18,Student,199,1,8086.04,0.007862934143288928,425.175,6,425.175,488.14155400867065,-0.7407584890705231,419,428.0,0.14953842535426587,6,17,0,0,6,6,3,369.5830434782609,-306.0030434782609,1.0,0.0,4.167904765330129
AC00295,321.86,Debit,San Antonio,D000554,141.241.241.128,M005,ATM,63,Doctor,167,1,12626.49,0.025490852960719883,249.90166666666667,6,249.90166666666667,140.86512619050418,0.5108314263391055,468,426.0,1.2879465923263151,6,16,0,0,6,6,3,346.8728125,-25.012812499999995,1.1666666666666667,-0.16666666666666674,5.777218792729383
AC00137,12.11,Debit,Jacksonville,D000577,57.141.198.111,M038,Branch,75,Retired,127,1,1730.28,0.006998867235360751,125.72333333333334,3,125.72333333333334,180.34492433482382,-0.6299779921856947,327,492.3333333333333,0.09632261314526605,3,16,1,0,3,3,4,336.8874193548387,-324.7774193548387,1.0,0.0,2.5733752977756086
AC00004,642.54,Debit,Milwaukee,D000663,166.79.195.157,M025,Branch,44,Engineer,28,1,3143.17,0.204424195955039,242.2311111111111,9,242.2311111111111,231.0815858330367,1.732327080263868,543,423.77777777777777,2.6525907306153904,9,18,2,0,9,9,9,269.83612903225804,372.7038709677419,1.0,0.0,6.466984185166485
AC00442,210.45,Debit,Las Vegas,D000547,144.91.150.133,M011,ATM,27,Student,146,1,1242.49,0.16937762074543858,186.5911111111111,9,186.5911111111111,156.97598856548447,0.151990690467516,328,421.6666666666667,1.1278672319748468,9,16,0,0,9,7,5,184.53192307692308,25.91807692307691,1.1111111111111112,-0.11111111111111116,5.353988563918498
AC00201,313.65,Credit,Chicago,D000288,57.232.212.116,M017,Branch,55,Retired,173,1,1886.36,0.16627260968213914,207.064,5,207.064,153.08913557140494,0.6962349065605989,643,482.4,1.5147490630916045,5,16,0,0,5,5,4,272.02086956521737,41.62913043478261,1.0,0.0,5.751460909972942
AC00462,99.76,Debit,Sacramento,D000501,38.164.132.63,M039,Branch,26,Student,131,1,416.89,0.23929573748470823,82.36666666666666,6,82.36666666666666,60.848920012327795,0.2858445693006468,454,480.1666666666667,1.2111695669769327,6,16,0,0,6,6,7,248.334,-148.574,1.0,0.0,4.61274145148441
AC00390,115.32,Debit,Denver,D000663,211.45.75.44,M075,Branch,53,Retired,113,1,5929.08,0.01944989779190026,161.08142857142857,7,161.08142857142857,191.64424588531838,-0.2387832118831923,467,516.7142857142857,0.7159112072864655,7,17,1,0,7,7,9,465.58578947368414,-350.26578947368415,1.0,0.0,4.756345013785209
AC00297,33.61,Debit,Milwaukee,D000116,142.184.68.230,M014,Online,23,Student,72,1,479.08,0.07015529765383652,273.373,10,273.373,267.98990084827204,-0.8946717739775825,440,541.8,0.12294557253276658,9,17,0,0,10,10,4,286.90909090909093,-253.29909090909092,1.0,0.0,3.544142657647253
AC00173,498.59,Credit,Oklahoma City,D000604,93.169.212.219,M032,Online,33,Doctor,32,1,5862.99,0.08504022691493589,448.8,4,448.8,216.57487727496618,0.2298973945015144,643,478.5,1.110940285204991,4,16,0,0,4,4,4,388.02500000000003,110.56499999999994,1.0,0.0,6.213787762038289
AC00382,98.81,Debit,San Francisco,D000430,38.210.156.148,M047,Branch,27,Student,91,1,797.1,0.12396186174883954,387.865,6,387.865,513.2871477350665,-0.5631448230790224,426,520.8333333333334,0.25475358694391087,6,16,0,0,6,6,7,314.3939285714286,-215.5839285714286,1.0,0.0,4.603268378698495
AC00175,1.87,Debit,Washington,D000165,30.229.179.194,M014,ATM,65,Retired,147,1,7287.94,0.0002565882814622514,305.21999999999997,7,305.21999999999997,247.24397255882027,-1.2269257642987914,380,467.14285714285717,0.006126728261581811,6,18,4,0,7,7,5,286.90909090909093,-285.03909090909093,1.0,0.0,1.0543120297715298
AC00035,78.92,Credit,Jacksonville,D000118,149.84.108.18,M075,Online,59,Engineer,95,1,5624.86,0.014030571427555531,239.0188888888889,9,239.0188888888889,251.69558704139234,-0.6360814298367495,507,410.22222222222223,0.33018310965660547,9,18,3,0,9,9,2,465.58578947368414,-386.66578947368413,1.0,0.0,4.381026134340298
AC00219,194.29,Credit,Seattle,D000307,160.65.101.37,M059,Branch,39,Engineer,10,1,2988.41,0.06501450604167433,142.899,10,142.899,122.7504161975293,0.4186625315982788,650,476.9,1.3596316279330156,9,16,0,0,10,10,2,256.05111111111114,-61.76111111111115,1.0,0.0,5.274485633294691
AC00416,28.73,Debit,Kansas City,D000384,93.52.44.101,M016,ATM,53,Engineer,185,1,2712.96,0.010589909176692617,508.776,5,508.776,527.823964101669,-0.909481252555509,369,516.0,0.05646885859395884,5,16,1,0,5,5,6,319.1859090909091,-290.4559090909091,1.0,0.0,3.3921566370100065
AC00467,105.53,Debit,Colorado Springs,D000003,53.131.194.183,M026,Online,24,Student,88,1,1433.66,0.07360880543504038,400.73,3,400.73,271.4443176785987,-1.0875158578546082,506,451.6666666666667,0.2633443964764305,3,16,4,0,3,3,2,308.1144444444444,-202.58444444444442,1.0,0.0,4.668426635623106
AC00465,737.34,Debit,Miami,D000041,93.146.251.20,M006,Online,30,Doctor,34,1,7336.56,0.10050214269357846,187.83125,8,187.83125,232.20417188558744,2.366489566220008,594,498.25,3.92554487072838,8,17,0,0,8,8,4,383.873125,353.466875,1.75,-0.75,6.604404423115734
AC00102,237.86,Debit,Philadelphia,D000274,135.73.131.111,M044,ATM,18,Student,210,1,475.63,0.5000946113575679,165.324,5,165.324,123.2610483080523,0.5884746316510228,636,520.6,1.4387505746292129,5,17,0,0,5,5,5,291.1075,-53.2475,1.0,0.0,5.475877606240281
AC00119,409.61,Debit,Kansas City,D000618,197.23.128.119,M024,Branch,65,Doctor,89,1,11698.15,0.03501493825946838,273.21166666666664,6,273.21166666666664,271.4811175324476,0.5024229109305584,466,393.0,1.4992405155953565,6,16,2,0,6,6,5,299.4425,110.16750000000002,1.0,0.0,6.017643858891285
AC00418,75.53,Credit,Fresno,D000597,54.252.249.33,M009,Online,21,Student,157,1,1034.35,0.07302170445207136,286.33666666666664,6,286.33666666666664,384.0586309232832,-0.5488918870535053,440,437.6666666666667,0.2637803983655604,6,17,0,0,6,6,3,350.868,-275.33799999999997,2.1666666666666665,-1.1666666666666665,4.33768282082183
AC00237,72.75,Debit,Phoenix,D000413,105.136.156.29,M067,ATM,64,Doctor,15,1,12042.79,0.006040958947220702,365.93,5,365.93,356.6514134978299,-0.8220351550682524,552,499.8,0.19880851528980953,5,16,0,0,4,5,7,346.5332,-273.7832,1.6,-0.6000000000000001,4.300680995219929
AC00279,39.11,Debit,Columbus,D000241,196.121.240.10,M052,Online,26,Student,143,1,518.54,0.07542330389169592,235.88888888888889,9,235.88888888888889,303.0908118223169,-0.6492406935920183,429,562.7777777777778,0.165798398492699,9,18,4,0,9,8,4,295.00925925925924,-255.89925925925922,1.3333333333333333,-0.33333333333333326,3.6916256797819615
AC00067,1309.79,Debit,San Francisco,D000251,3.200.166.167,M004,ATM,23,Student,139,1,1258.93,1.0403993867808377,460.6257142857143,7,460.6257142857143,470.8281567924453,1.8035545951611849,608,517.1428571428571,2.8435016964501703,7,16,0,0,7,7,2,265.2683870967742,1044.5216129032258,1.0,0.0,7.178385287866661
AC00043,729.38,Debit,Los Angeles,D000443,99.205.173.118,M093,ATM,68,Doctor,90,1,9127.65,0.07990884838923491,503.6875,4,503.6875,220.2331384957011,1.0247890101443815,355,481.75,1.4480804069983868,4,17,1,0,4,4,7,369.5830434782609,359.7969565217391,1.25,-0.25,6.59356494664956
AC00012,137.49,Debit,Fort Worth,D000159,42.61.10.112,M040,ATM,34,Engineer,50,1,4471.05,0.030751165833529038,344.63000000000005,6,344.63000000000005,352.0352257942378,-0.588407025270454,466,472.8333333333333,0.3989495981197226,6,16,2,0,6,6,5,291.15999999999997,-153.66999999999996,1.0,0.0,4.930798120854626
AC00244,504.71,Debit,Detroit,D000009,24.148.92.177,M060,Online,29,Engineer,61,1,6214.54,0.08121437789442179,365.25,5,365.25,284.41214592559163,0.49034474089051644,573,479.4,1.3818206707734428,5,18,0,0,5,5,2,333.30766666666665,171.40233333333333,1.0,0.0,6.225963382460326
AC00395,371.47,Credit,Milwaukee,D000661,32.71.250.58,M097,Branch,24,Student,58,1,1187.04,0.3129380644291684,317.4166666666667,3,317.4166666666667,111.56583273266656,0.48449719783704426,523,453.6666666666667,1.170291415069572,3,16,1,0,3,3,4,300.9611538461538,70.5088461538462,1.0,0.0,5.920156497663592
AC00253,430.35,Debit,Charlotte,D000096,217.233.219.196,M007,Online,36,Doctor,205,1,354.9,1.212595097210482,515.64,6,515.64,328.4226057992964,-0.2596958872317147,622,476.8333333333333,0.83459390272283,6,17,0,0,6,6,4,323.22620689655173,107.12379310344829,1.0,0.0,6.066919825522588
AC00394,230.32,Debit,Las Vegas,D000272,49.174.157.140,M015,Branch,35,Engineer,56,1,791.46,0.2910064943269401,240.10999999999999,7,240.10999999999999,190.62267957057645,-0.05135800221702018,538,544.2857142857143,0.9592270209487319,6,18,0,0,7,7,3,298.0234375,-67.7034375,1.0,0.0,5.443802033290018
AC00457,121.71,Debit,Chicago,D000674,77.208.193.198,M015,ATM,52,Retired,140,1,5878.89,0.020702887790041997,261.5933333333333,3,261.5933333333333,142.26184461524932,-0.9832807504475376,425,477.3333333333333,0.46526415046255004,3,17,1,0,3,3,7,298.0234375,-176.31343750000002,1.0,0.0,4.809823847988456
AC00046,98.87,Debit,Detroit,D000058,219.31.152.129,M060,Online,20,Student,179,1,533.2,0.1854276069017254,356.65000000000003,3,356.65000000000003,508.7564858554631,-0.5066864151452507,670,476.6666666666667,0.2772185616150287,3,17,1,0,3,3,6,333.30766666666665,-234.43766666666664,1.0,0.0,4.603869340255043
AC00011,117.55,Debit,Fresno,D000088,4.101.189.38,M046,ATM,24,Student,35,1,897.94,0.13091075127514087,348.3228571428572,7,348.3228571428572,305.3973512062761,-0.7556478673810929,534,470.85714285714283,0.3374742644344737,6,16,4,0,7,7,5,297.62807692307695,-180.07807692307694,1.5714285714285714,-0.5714285714285714,4.775334812511415
AC00045,244.64,Debit,Tucson,D000172,66.255.7.16,M072,Branch,30,Doctor,103,1,9159.56,0.026708706531754802,369.024,5,369.024,400.67363568121124,-0.31043719606988046,621,537.0,0.6629379118973291,4,18,1,0,5,5,6,314.23199999999997,-69.59199999999998,1.0,0.0,5.503867049461198
AC00181,321.93,Debit,Nashville,D000083,45.241.13.208,M092,ATM,45,Engineer,12,1,4392.73,0.0732869992009525,289.46,5,289.46,314.75019253369805,0.1031611759745745,335,523.2,1.1121743936986113,5,18,0,0,5,5,5,344.25363636363636,-22.323636363636354,1.0,0.0,5.7774355814696055
AC00149,1092.73,Debit,Columbus,D000688,56.89.80.133,M064,Branch,58,Retired,11,1,1390.98,0.785582826496427,369.68333333333334,6,369.68333333333334,387.8058009708812,1.8644555209243951,650,551.1666666666666,2.9558541093728867,6,17,0,0,6,6,3,323.90931034482753,768.8206896551725,1.5,-0.5,6.9973491517903526
AC00288,283.23,Debit,El Paso,D000695,146.69.70.214,M061,Online,40,Engineer,98,1,2008.77,0.14099672934183605,396.0833333333333,3,396.0833333333333,439.806687344944,-0.25659758384897297,636,480.0,0.7150767936040396,3,16,0,0,3,3,2,186.14,97.09000000000003,1.0,0.0,5.649783769557158
AC00014,346.65,Debit,Washington,D000077,43.98.242.106,M062,Online,30,Engineer,60,1,6356.96,0.05453078200901059,348.25333333333333,9,348.25333333333333,265.04227511851764,-0.006049349420262856,307,462.6666666666667,0.9953960718251081,8,16,0,0,9,9,4,240.8886206896552,105.76137931034478,1.0,0.0,5.851196226545027
AC00153,381.62,Debit,Las Vegas,D000670,187.223.139.194,M097,Online,64,Retired,164,1,6009.12,0.0635068029927843,350.27,7,350.27,366.6023965642705,0.08551498924667812,646,512.2857142857143,1.0895023838752962,6,16,4,0,7,7,8,300.9611538461538,80.65884615384618,1.2857142857142858,-0.2857142857142858,5.947042329555235
AC00164,388.65,Debit,Oklahoma City,D000284,40.244.94.218,M065,ATM,76,Retired,43,1,7896.85,0.04921582656375643,506.56333333333333,6,506.56333333333333,251.8491128963266,-0.46819038581196926,621,582.3333333333334,0.767228842724503,6,16,1,0,6,5,4,240.50181818181818,148.1481818181818,1.0,0.0,5.96524890028957
AC00159,29.22,Debit,San Antonio,D000432,44.67.137.125,M068,ATM,24,Student,151,1,1649.43,0.01771521070915407,204.82799999999997,5,204.82799999999997,144.29790944431593,-1.2169822880751193,486,547.8,0.14265627746206574,5,18,3,0,5,5,4,302.5021875,-273.28218749999996,1.0,0.0,3.4085039568445934
AC00360,46.75,Debit,Colorado Springs,D000469,196.244.194.198,M078,Branch,67,Retired,150,1,2840.43,0.01645877560791852,322.37166666666667,6,322.37166666666667,267.0380887751159,-1.0321436463649174,461,501.1666666666667,0.14501894810854965,6,17,0,0,6,5,7,302.108,-255.358,1.0,0.0,3.865979066926739
AC00326,348.64,Debit,San Jose,D000221,134.222.122.238,M098,Online,57,Retired,128,1,3274.96,0.10645626206121601,238.208,5,238.208,184.05944615802798,0.5999800733138485,513,423.4,1.4635948414830735,5,17,4,0,5,5,6,266.20272727272726,82.43727272727273,1.8,-0.8,5.856904053712287
AC00110,319.17,Debit,Tucson,D000444,7.28.148.225,M088,Online,73,Retired,81,1,6501.56,0.049091295012273974,313.47125,8,313.47125,399.3111939484041,0.014271450653938759,662,499.125,1.0181794981198435,8,16,2,0,8,8,7,300.0543333333334,19.11566666666664,1.125,-0.125,5.768852104730449
AC00110,73.95,Debit,Kansas City,D000337,6.204.110.7,M012,ATM,26,Student,76,1,363.92,0.20320400087931415,313.47125,8,313.47125,399.3111939484041,-0.5998360517560374,366,499.125,0.23590680166043937,8,16,4,0,8,8,2,409.3409523809524,-335.3909523809524,1.125,-0.125,4.316821224548606
AC00257,389.63,Debit,Mesa,D000645,155.140.33.42,M100,Online,27,Engineer,99,1,9748.48,0.039968282234768907,310.0018181818182,11,310.0018181818182,296.35830181785633,0.2686888854799883,626,532.3636363636364,1.2568635961079406,11,16,3,0,11,11,6,267.6541379310345,121.97586206896551,1.0,0.0,5.9677608204087464
