AccountID,TransactionAmount,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,amount_to_balance_ratio,avg_txn_amount_account,txn_amount_account,mean,std,amount_zscore,diff_btwn_txn_times,avg_time_btwn_txns,amount_to_user_avg,unique_merchant_user,TransactionHour,TransactionDayOfTheWeek,is_night,unique_devices_per_account,unique_ips_per_account,unique_accounts_per_devices,merchant_avg_amount,merchant_amount_deviation,avg_loginAttempts,loginAttemps_excess,TransactionAmount_log,AnomalyFlag,AnomalyScore
AC00205,252.31,Credit,Seattle,D000419,47.167.178.158,M037,ATM,26,Student,172,1,1584.6,0.1592263031679919,414.5025,4,414.5025,594.6402666809012,-0.2727573443778177,585,451.0,0.6087056169745659,4,16,2,0,4,4,6,344.8013043478261,-92.49130434782607,1.0,0.0,5.534614035107159,0,-0.05711187907459947
AC00329,36.25,Debit,Tucson,D000284,188.205.152.176,M059,Branch,52,Doctor,76,1,193.06,0.187765461514555,220.51333333333332,9,220.51333333333332,205.49035281491928,-0.8967006519244987,342,489.77777777777777,0.164389152583366,9,18,0,0,9,9,4,256.05111111111114,-219.80111111111117,1.0,0.0,3.617651944825568,0,-0.05404266928923168
AC00203,769.97,Debit,San Diego,D000393,24.129.74.189,M058,Branch,22,Student,23,1,1244.93,0.6184845734298314,456.88,6,456.88,360.7955886648284,0.8677766852932735,626,463.6666666666667,1.6852784100857996,6,18,3,0,6,5,3,348.9725925925926,420.9974074074074,1.0,0.0,6.64764946230046,0,-0.053398874816711905
AC00457,256.95,Debit,San Diego,D000672,49.172.82.247,M047,Branch,26,Engineer,71,1,2531.24,0.1015115121442455,261.5933333333333,3,261.5933333333333,142.26184461524932,-0.0326393443434627,549,477.3333333333333,0.9822498024924184,3,16,3,0,3,3,4,314.3939285714286,-57.44392857142861,1.0,0.0,5.5527657676906585,0,-0.09068840260942224
AC00091,927.16,Debit,San Francisco,D000385,84.237.126.96,M013,ATM,59,Retired,153,1,7104.61,0.1305011816271407,359.00333333333333,3,359.00333333333333,492.6771312262558,1.1532028394590692,594,491.3333333333333,2.5825944048801777,3,16,0,0,3,3,2,315.64696969696973,611.5130303030303,1.0,0.0,6.833204131717754,0,-0.03597300455915681
AC00170,80.43,Debit,Columbus,D000483,157.47.114.20,M014,Branch,59,Retired,157,1,5987.67,0.0134326040012225,247.32571428571435,7,247.32571428571435,420.1260819030855,-0.3972514953837447,669,507.0,0.3251986969178873,6,16,2,0,7,7,4,286.90909090909093,-206.47909090909093,1.5714285714285714,-0.5714285714285714,4.39974375547904,0,-0.06501744886291033
AC00255,588.36,Debit,Charlotte,D000356,82.51.236.134,M068,Online,33,Engineer,134,1,8434.99,0.0697523055747546,359.9666666666667,3,359.9666666666667,225.3157875811931,1.0136588109744915,664,486.6666666666667,1.6344846745068986,3,16,0,0,3,3,5,302.5021875,285.8578125,1.0,0.0,6.379037202374558,0,-0.06588375367639515
AC00470,170.97,Debit,Nashville,D000259,187.52.200.18,M044,Branch,26,Student,292,1,1265.27,0.1351253092225375,426.27,4,426.27,272.63706167724155,-0.9364097398549364,552,581.5,0.4010838201140123,4,17,0,0,4,4,2,291.1075,-120.13750000000002,1.25,-0.25,5.147320042996108,0,-0.06276361729666652
AC00126,73.55,Debit,Atlanta,D000210,196.121.240.10,M086,ATM,51,Engineer,158,1,2812.06,0.0261552029473055,217.12285714285716,7,217.12285714285716,205.92875747972369,-0.6971967339578286,664,542.7142857142857,0.3387483057650047,6,16,0,0,7,7,5,393.59476190476187,-320.04476190476186,1.0,0.0,4.311470041210748,0,-0.08863151457835233
AC00230,697.82,Debit,New York,D000377,161.25.82.11,M092,Online,44,Engineer,153,1,6824.0,0.1022596717467761,452.25,3,452.25,332.3170845743565,0.7389629104219387,342,399.6666666666667,1.5429961304588171,3,16,0,0,3,3,6,344.2536363636364,353.5663636363637,1.0,0.0,6.549393198342616,0,-0.0519256824330932
AC00452,30.87,Debit,Fresno,D000015,34.92.221.183,M025,ATM,33,Doctor,295,1,14348.65,0.002151421910772,195.96,7,195.96,267.17695808833014,-0.6179050812661037,480,501.7142857142857,0.1575321494182486,7,16,2,0,7,7,4,269.83612903225804,-238.96612903225804,1.0,0.0,3.461665128429245,0,-0.0725874635572143
AC00408,308.23,Debit,Las Vegas,D000008,198.73.211.114,M058,ATM,60,Retired,23,1,4150.63,0.0742610157976018,278.19,2,278.19,42.4829754136878,0.7071067811865477,566,536.5,1.107983752111866,2,16,0,0,2,2,6,348.9725925925926,-40.74259259259259,1.0,0.0,5.734085336586247,0,-0.061960159466117604
AC00415,69.38,Debit,Detroit,D000191,22.196.202.183,M042,Branch,69,Doctor,280,2,12072.11,0.005747131197446,36.056666666666665,3,36.056666666666665,32.37574761041563,1.0292683812068282,662,530.3333333333334,1.9241933992789129,3,16,2,0,3,3,5,304.1444827586207,-234.76448275862072,1.3333333333333333,0.6666666666666667,4.253909131893439,0,-0.024636422355043097
AC00418,1047.69,Debit,Austin,D000008,51.196.87.214,M037,Online,20,Student,139,1,1889.78,0.5543978664183132,286.33666666666664,6,286.33666666666664,384.0586309232832,1.9823882918684252,384,437.6666666666667,3.658944599015146,6,16,0,0,6,6,6,344.8013043478261,702.888695652174,2.1666666666666665,-1.1666666666666663,6.955297045179371,0,-0.020361324629019018
AC00021,275.92,Credit,Nashville,D000315,112.196.12.19,M042,Branch,62,Retired,107,1,1777.38,0.1552397348906818,532.9175,8,532.9175,326.06849156712025,-0.7881702974882435,412,475.0,0.5177536860771133,8,18,0,0,8,8,9,304.1444827586207,-28.22448275862069,1.0,0.0,5.623728655809825,0,-0.03415082820096904
AC00011,733.29,Debit,Virginia Beach,D000618,16.51.235.240,M032,ATM,52,Doctor,94,5,10427.0,0.0703260765320801,348.3228571428572,7,348.3228571428572,305.3973512062761,1.2605451269848194,599,470.8571428571428,2.1052020703288408,6,18,2,0,7,7,5,388.025,345.265,1.5714285714285714,3.428571428571429,6.59890404595274,1,0.004486380353708408
AC00004,99.25,Credit,Phoenix,D000524,17.87.7.140,M048,Online,63,Retired,93,1,2570.34,0.0386135686329435,242.2311111111111,9,242.2311111111111,231.0815858330367,-0.6187473164322975,496,423.77777777777777,0.4097326703607207,9,16,0,0,9,9,2,421.338076923077,-322.088076923077,1.0,0.0,4.607667066186679,0,-0.04563522447747437
AC00102,192.73,Debit,Milwaukee,D000391,182.84.41.229,M027,Branch,71,Retired,157,1,2037.75,0.0945798061587535,165.324,5,165.324,123.2610483080523,0.2223411237871941,384,520.6,1.1657714548401923,5,16,0,0,5,5,6,255.55578947368423,-62.82578947368424,1.0,0.0,5.266465437098854,0,-0.07768667274267888
AC00232,54.5,Credit,Philadelphia,D000050,61.95.76.233,M082,Branch,57,Retired,147,1,1715.22,0.0317743496461095,262.112,5,262.112,296.3042660340887,-0.7006716534284221,347,427.6,0.2079263826150653,5,16,2,0,5,5,5,365.9761111111111,-311.4761111111111,1.0,0.0,4.0163830207523885,0,-0.06062154161097866
AC00011,688.36,Credit,Memphis,D000235,200.136.146.93,M007,Branch,23,Student,22,1,5191.13,0.1326031133876439,348.3228571428572,7,348.3228571428572,305.3973512062761,1.1134253179146594,492,470.8571428571428,1.9762125450116064,6,16,4,0,7,7,5,323.22620689655173,365.1337931034483,1.5714285714285714,-0.5714285714285714,6.535763630931512,0,-0.02527129855702903
AC00437,7.95,Debit,Phoenix,D000147,101.120.142.50,M087,ATM,79,Retired,65,1,5631.2,0.0014117772410853,230.5425,4,230.5425,252.36446122952157,-0.8820279167499563,664,483.5,0.0344838804125052,4,16,0,0,4,4,3,227.9764,-220.0264,1.0,0.0,2.191653532286764,0,-0.05554252475396998
AC00130,197.49,Credit,Fresno,D000649,167.67.137.223,M007,Online,53,Retired,30,1,5005.33,0.0394559399679941,318.09222222222223,9,318.09222222222223,180.36710396977728,-0.6686486591392553,489,538.8888888888889,0.6208576827824216,9,16,0,0,9,9,8,323.22620689655173,-125.73620689655172,1.1111111111111112,-0.1111111111111111,5.290738721024487,0,-0.053061552899587305
AC00377,577.12,Debit,Virginia Beach,D000110,120.16.186.17,M075,ATM,39,Engineer,69,1,5265.88,0.1095961168883453,297.1675,4,297.1675,222.7890241723471,1.2565812029565329,646,566.25,1.9420697081612224,4,17,4,0,4,4,7,465.58578947368414,111.53421052631586,1.0,0.0,6.359781459580641,0,-0.051667981238130545
AC00146,1135.8,Debit,San Diego,D000485,16.131.3.140,M004,ATM,30,Doctor,250,1,13534.3,0.0839201140805213,585.89,2,585.89,777.6901800845886,0.7071067811865476,424,434.0,1.9385891549608287,1,16,2,0,2,2,7,265.2683870967742,870.5316129032258,1.0,0.0,7.035972576782891,0,-0.008403636625782251
AC00362,205.58,Debit,Portland,D000547,221.206.44.63,M005,Online,20,Student,159,1,1501.95,0.1368753953194181,249.27666666666667,12,249.27666666666667,228.9556774627444,-0.1908520773579723,445,475.6666666666667,0.8247061497934023,11,17,2,0,12,12,5,346.8728125,-141.2928125,1.0,0.0,5.330687746578487,0,-0.049778121803887354
AC00201,231.46,Credit,Miami,D000135,77.208.193.198,M047,Branch,60,Engineer,83,1,4707.24,0.0491710641479933,207.064,5,207.064,153.08913557140494,0.1593581406606157,514,482.4,1.1178186454429548,5,16,3,0,5,5,3,314.3939285714286,-82.9339285714286,1.0,0.0,5.448718167215562,0,-0.07461256453797466
AC00475,188.13,Credit,Jacksonville,D000157,175.210.47.87,M091,Online,75,Retired,198,1,5029.87,0.0374025571237427,120.90375,8,120.90375,95.68769019762752,0.7025590215539219,520,456.125,1.5560311404733105,7,18,4,0,8,8,2,287.6629032258064,-99.53290322580642,1.0,0.0,5.242434609300363,0,-0.028071108088085606
AC00425,157.16,Debit,New York,D000682,133.223.159.151,M068,Branch,20,Student,280,1,1545.77,0.1016710118581677,355.30571428571426,7,355.30571428571426,189.08308754417487,-1.0479293355066572,601,487.8571428571428,0.442323311112362,6,17,0,0,7,7,6,302.5021875,-145.3421875,1.0,0.0,5.063607178862362,0,-0.08164667371571976
AC00271,54.05,Debit,Louisville,D000373,167.104.180.235,M008,Branch,27,Student,146,1,469.14,0.1152108112716886,142.30599999999998,5,142.30599999999998,134.60441812956955,-0.6556694143207483,558,446.2,0.3798153275336247,5,16,1,0,5,5,3,222.6319047619048,-168.5819047619048,1.0,0.0,4.008241863168689,0,-0.08728932211321522
AC00464,1431.3,Debit,Oklahoma City,D000563,7.105.184.86,M082,ATM,18,Student,168,1,1058.13,1.3526693317456266,337.77125,8,337.77125,476.57469899983744,2.2945589690240205,426,425.875,4.237483207940285,7,18,0,0,8,8,4,365.9761111111111,1065.3238888888889,1.0,0.0,7.267036822785819,1,0.007818989821795852
AC00430,5.25,Debit,San Jose,D000571,93.170.203.44,M010,ATM,39,Doctor,49,1,14143.32,0.0003711999728493,210.43,7,210.43,249.6052693754681,-0.822017902560216,356,481.57142857142856,0.0249489141282136,5,18,0,0,7,7,1,320.08894736842103,-314.83894736842103,1.2857142857142858,-0.2857142857142858,1.8325814637483104,0,-0.03345372727807444
AC00351,92.29,Debit,Albuquerque,D000264,210.136.14.108,M015,Branch,54,Engineer,115,1,2026.32,0.0455456196454656,147.705,2,147.705,78.36864455890506,-0.7071067811865476,627,641.0,0.6248265123049321,2,16,2,0,2,2,7,298.0234375,-205.7334375,1.0,0.0,4.53571292097287,0,-0.04077907956102694
AC00431,1235.69,Credit,San Jose,D000216,69.82.61.135,M048,Branch,20,Student,118,1,420.25,2.9403688280785247,392.92142857142863,7,392.92142857142863,384.6155872395437,2.191197131341648,529,568.8571428571429,3.144878110854587,7,16,2,0,7,7,5,421.338076923077,814.3519230769231,1.0,0.0,7.120193734679902,1,0.02236945793155698
AC00219,33.65,Credit,New York,D000470,49.31.186.82,M067,Online,63,Doctor,146,1,12719.93,0.0026454548098928,142.899,10,142.899,122.7504161975293,-0.8900092022840648,412,476.9,0.2354810040658087,9,17,0,0,10,10,4,346.5332,-312.88320000000004,1.0,0.0,3.5452977256359124,0,-0.025126669443989558
AC00390,43.65,Credit,Charlotte,D000236,41.82.55.163,M066,Branch,30,Engineer,212,1,2870.67,0.0152055095152002,161.08142857142855,7,161.08142857142855,191.6442458853184,-0.6127573934137348,370,516.7142857142857,0.2709809590535399,7,16,0,0,7,7,5,351.43382352941177,-307.7838235294118,1.0,0.0,3.798854307322508,0,-0.047796526842807496
AC00466,1342.25,Credit,Fort Worth,D000643,28.149.72.129,M032,Branch,21,Student,235,1,694.03,1.933994207743181,658.9925000000001,4,658.9925000000001,573.0377536355408,1.1923429052714043,555,464.5,2.036821359878906,4,18,4,0,4,4,5,388.025,954.225,1.0,0.0,7.202847329608931,1,0.03633503345560696
AC00079,76.39,Debit,Denver,D000507,136.250.159.93,M019,Branch,18,Student,219,1,5976.0,0.012782797858099,103.004,5,103.004,112.68440655210462,-0.2361817470076823,660,538.4,0.7416216845947731,5,17,4,0,5,5,4,210.08133333333336,-133.69133333333338,1.0,0.0,4.348857573282368,0,-0.06991368392434433
AC00265,1063.25,Credit,Omaha,D000029,87.50.72.69,M070,Online,21,Student,128,1,1240.71,0.8569689935601389,439.2888888888889,9,439.2888888888889,414.9203544189067,1.5038093563401214,656,522.0,2.4203890125455283,8,16,1,0,9,9,6,261.320625,801.9293749999999,1.0,0.0,6.970025604708262,0,-0.0017939344661541679
AC00192,361.92,Debit,Detroit,D000647,27.215.118.94,M018,ATM,54,Retired,111,1,7474.31,0.0484218610145953,562.5425,4,562.5425,249.38623516879733,-0.8044650093226214,622,534.25,0.6433647235542204,4,16,0,0,4,4,5,374.7344444444444,-12.814444444444405,1.0,0.0,5.8941824243014285,0,-0.06893498153431815
AC00206,74.11,Credit,Virginia Beach,D000320,147.119.62.178,M065,Online,69,Retired,71,4,3920.11,0.0189050817451551,255.455,2,255.455,256.4605584685489,-0.7071067811865476,422,455.5,0.2901098040750817,2,16,4,0,2,2,6,240.50181818181815,-166.39181818181817,2.5,1.5,4.31895370569792,1,0.02636036310395229
AC00396,145.77,Debit,Memphis,D000175,158.129.49.240,M040,ATM,68,Retired,237,1,5294.98,0.027529849026814,410.8375,8,410.8375,467.713901371035,-0.5667300014453138,578,499.875,0.3548118173243679,8,16,2,0,8,8,4,291.16,-145.38999999999996,1.125,-0.125,4.988866735623107,0,-0.07835818393329902
AC00095,364.13,Debit,Fort Worth,D000080,13.149.61.4,M070,ATM,63,Doctor,61,1,8198.0,0.0444169309587704,397.73375,8,397.73375,503.0761065098117,-0.0667965533746624,639,510.375,0.915511947376857,8,16,4,0,8,8,2,261.320625,102.809375,1.0,0.0,5.900253454554576,0,-0.05072583928094443
AC00324,255.32,Debit,Baltimore,D000652,47.167.178.158,M018,ATM,80,Retired,27,1,6290.62,0.04058741427713,206.738,5,206.738,148.97200263807963,0.3261149688510776,417,518.8,1.2349930830326306,5,16,2,0,5,5,8,374.7344444444444,-119.41444444444444,1.0,0.0,5.546426663879994,0,-0.06684413216966767
AC00259,373.99,Debit,Sacramento,D000617,11.3.59.231,M097,ATM,60,Doctor,140,1,8590.5,0.0435353006227809,204.09,3,204.09,169.0317943465075,1.005136345247053,377,528.3333333333334,1.832475868489392,3,16,0,0,3,3,5,300.9611538461538,73.02884615384619,1.0,0.0,5.926899358948182,0,-0.08372275706643872
AC00295,451.35,Credit,Baltimore,D000440,42.61.10.112,M028,Branch,47,Engineer,223,1,7707.96,0.0585563495399561,249.90166666666667,6,249.90166666666667,140.86512619050418,1.4300795291298516,425,426.0,1.8061104034253477,6,18,1,0,6,6,4,312.6157575757576,138.73424242424244,1.1666666666666667,-0.1666666666666667,6.11445621647175,0,-0.039037185360449145
AC00442,53.81,Credit,Raleigh,D000663,34.86.220.205,M079,ATM,55,Engineer,37,2,2564.62,0.0209816658998214,186.5911111111111,9,186.5911111111111,156.97598856548447,-0.8458689276272328,384,421.6666666666667,0.2883845842364766,9,16,0,0,9,7,9,161.17923076923077,-107.36923076923075,1.1111111111111112,0.8888888888888888,4.003872659058025,0,-0.01465047366468808
AC00250,840.16,Credit,Colorado Springs,D000692,23.163.145.195,M014,Branch,20,Student,68,1,1236.76,0.6793233933827096,496.615,2,496.615,485.8459982854649,0.7071067811865475,594,587.0,1.6917733052767234,2,16,0,0,2,2,2,286.90909090909093,553.2509090909091,1.0,0.0,6.734781891580504,0,-0.006108555414572114
AC00333,119.11,Debit,Detroit,D000078,200.13.225.150,M070,ATM,57,Engineer,131,1,7998.25,0.0148920076266683,178.84666666666666,3,178.84666666666666,213.15812964401175,-0.2802457816947017,492,445.6666666666667,0.6659894882021844,3,16,4,0,3,3,5,261.320625,-142.210625,2.333333333333333,-1.3333333333333337,4.788407989566399,0,-0.04713403771285751
AC00349,381.33,Debit,Albuquerque,D000635,62.251.170.72,M034,ATM,56,Doctor,75,1,11835.35,0.0322195794801167,173.015,6,173.015,148.19193240524262,1.4057108009790038,440,458.3333333333333,2.20402855243765,6,16,0,0,6,6,4,360.0852380952381,21.2447619047619,1.0,0.0,5.94628411002744,0,-0.07059985674989006
AC00143,189.08,Debit,Miami,D000641,210.136.14.108,M011,Branch,68,Doctor,238,1,10790.8,0.0175223338399377,275.756,5,275.756,150.14777997026795,-0.5772712724567983,601,509.6,0.6856786434384022,5,16,0,0,5,5,4,184.53192307692308,4.548076923076934,1.0,0.0,5.24744503617428,0,-0.08217134054820463
AC00164,388.65,Debit,Oklahoma City,D000284,40.244.94.218,M065,ATM,76,Retired,43,1,7896.85,0.0492158265637564,506.5633333333333,6,506.5633333333333,251.8491128963266,-0.4681903858119692,621,582.3333333333334,0.767228842724503,6,16,1,0,6,5,4,240.50181818181815,148.1481818181818,1.0,0.0,5.96524890028957,0,-0.06218304773434735
AC00358,88.4,Debit,Fort Worth,D000112,112.196.12.19,M065,Online,46,Engineer,174,1,2567.53,0.0344299774491437,450.05375,8,450.05375,563.8533185384172,-0.6413968635272992,359,467.125,0.1964209830492469,8,18,4,0,8,8,6,240.50181818181815,-152.10181818181815,2.0,-1.0,4.493120682179469,0,-0.01868096908994482
AC00148,757.41,Debit,Los Angeles,D000383,125.89.163.224,M048,ATM,22,Student,37,1,9532.42,0.0794562136372505,573.758,5,573.758,541.0545041583149,0.3394334555733826,548,563.8,1.320086168733159,5,16,4,0,5,5,6,421.338076923077,336.071923076923,1.0,0.0,6.631224136507891,0,-0.046401682772663266
AC00357,54.47,Credit,Philadelphia,D000434,190.92.63.219,M100,Branch,23,Student,34,1,1131.42,0.048143041487688,306.725,6,306.725,273.8709857396362,-0.9210723776333644,356,524.8333333333334,0.1775857853125764,6,17,0,0,6,6,6,267.6541379310345,-213.18413793103448,1.0,0.0,4.015842334067143,0,-0.06281679235528598
AC00045,204.56,Credit,San Diego,D000094,44.197.126.59,M013,Branch,18,Student,179,1,364.72,0.5608686115376179,369.024,5,369.024,400.6736356812112,-0.410468734036828,419,537.0,0.5543270898369754,4,17,0,0,5,5,2,315.64696969696973,-111.08696969696972,1.0,0.0,5.325737962124029,0,-0.054443048496212065
AC00273,136.32,Debit,Miami,D000548,217.233.219.196,M060,Online,19,Student,113,1,264.83,0.514745308310992,597.675,4,597.675,650.0059805109488,-0.709770392631378,389,477.75,0.228083824821182,4,18,2,0,4,4,9,333.30766666666665,-196.98766666666663,1.0,0.0,4.922313968589491,0,-0.05778358417170221
AC00292,161.63,Debit,San Jose,D000626,34.86.220.205,M077,Online,46,Doctor,276,1,9286.37,0.0174050786259862,279.17571428571426,7,279.17571428571426,227.9032123407612,-0.5157703267032487,314,455.7142857142857,0.5789543707751903,7,16,0,0,7,7,7,315.785,-154.15500000000003,1.0,0.0,5.091477681940357,0,-0.07240044976237647
AC00369,541.79,Debit,Mesa,D000558,93.169.212.219,M098,ATM,22,Student,125,1,1454.08,0.3725998569542254,380.00666666666666,6,380.00666666666666,319.1780120037511,0.5068749326361239,450,466.0,1.4257381449448254,6,16,4,0,6,6,3,266.20272727272726,275.5872727272727,1.0,0.0,6.296722504799114,0,-0.08159850597747709
AC00082,267.17,Debit,Seattle,D000638,161.177.41.214,M100,ATM,26,Student,170,1,1382.62,0.1932345836166119,240.69333333333336,3,240.69333333333336,210.5671618114594,0.1257397708118121,437,488.0,1.1100016618657211,3,16,3,0,3,3,6,267.6541379310345,-0.4841379310344678,1.0,0.0,5.591621107767871,0,-0.07800913956869171
AC00225,39.48,Debit,Omaha,D000435,152.234.65.155,M017,ATM,56,Retired,38,1,5889.51,0.0067034439197827,266.0272727272728,11,266.0272727272728,194.6182164182433,-1.1640599574729042,527,468.3636363636364,0.1484058367221405,11,16,4,0,11,10,3,272.02086956521737,-232.54086956521735,1.181818181818182,-0.1818181818181818,3.70080802497921,0,-0.03962446176856993
AC00017,261.63,Debit,Chicago,D000622,77.7.223.184,M018,Branch,20,Student,150,1,477.03,0.5484560719451607,226.69,5,226.69,169.64220922282283,0.2059628919009582,524,524.6,1.1541311923772553,5,18,0,0,5,5,6,374.7344444444444,-113.10444444444444,1.0,0.0,5.570746197537003,0,-0.08264972414190247
AC00394,36.74,Debit,Tucson,D000062,187.52.200.18,M094,Branch,33,Doctor,133,1,6217.58,0.0059090514315859,240.11,7,240.11,190.62267957057645,-1.0668720031537693,636,544.2857142857143,0.1530132022822873,6,17,0,0,7,7,1,249.28,-212.54,1.0,0.0,3.630720539940404,0,-0.06928898884754431
AC00196,21.57,Debit,San Francisco,D000655,136.105.231.135,M071,ATM,54,Retired,71,1,7587.48,0.0028428411013933,337.8966666666667,6,337.8966666666667,323.7566932538487,-0.9770505853871064,374,451.8333333333333,0.0638360840099044,6,16,3,0,6,6,4,313.5111111111112,-291.9411111111112,1.0,0.0,3.1166215908294443,0,-0.06990883111310364
AC00013,427.69,Debit,Raleigh,D000347,24.148.92.177,M088,ATM,43,Engineer,236,1,2443.54,0.175028851584177,203.91,8,203.91,150.54582235509372,1.486457720973274,586,432.875,2.0974449512039626,8,16,1,0,8,8,3,300.0543333333334,127.63566666666662,1.0,0.0,6.060734046996435,0,-0.07621210607415801
AC00434,617.36,Debit,Kansas City,D000137,42.219.228.159,M035,Branch,29,Engineer,61,1,8926.38,0.0691612949482321,257.0142857142857,7,257.0142857142857,345.62075279401955,1.0426043904269555,348,503.7142857142857,2.402045467178034,7,17,1,0,7,7,6,297.85727272727274,319.50272727272727,1.0,0.0,6.427070812128133,0,-0.07585296132345254
